18219;28.04.2023;06:00:00;V;2152608;Vn;30214983;P;3.250;T;15.380;Alarm;11111111;BattVC;7.240;GSMQ;78;Batt;3582;
18219;29.04.2023;06:00:00;V;2152843;Vn;30215966;P;3.250;T;15.570;Alarm;11111111;BattVC;7.240;GSMQ;78;Batt;3577;
18219;30.04.2023;06:00:00;V;2153072;Vn;30216925;P;3.250;T;15.620;Alarm;11111111;BattVC;7.240;GSMQ;78;Batt;3572;
